Attrition_Flag,Total_Trans_Ct,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Total_Revolving_Bal,Avg_Utilization_Ratio,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Custom_Utilization_Ratio
0.0,-2.1473209763853,-1.572893248609921,3.5038962814089984,-0.568185805417571,-0.5500362981646228,0.021420813388013677,-0.3462703306689717,-0.28301624964077987,-0.5495947102725003
0.0,-1.897507945150511,-1.4522452924757108,-1.448851410181041,0.5084496538379188,1.1243551469989872,-0.6484159548897664,0.6364390481001468,-0.6696873146774477,1.1243802686786657
0.0,-1.9974331576444266,-1.4621446119533894,0.16546782919600814,-1.4001313875695405,-1.0869719514660336,0.021420813388013677,-0.3462703306689717,1.231412840773308,-1.0869776424286794
0.0,-1.9474705513974688,-1.49864835252733,0.5029703401992701,0.6418056368593374,-0.3274905997568012,1.361094349943574,-1.3289797094380902,0.3616961732565562,-0.32799892337640046
0.0,-1.897507945150511,-1.408317062293511,2.4019302515067817,0.28088806813164485,-0.7584521109592494,0.021420813388013677,-1.3289797094380902,1.733225087461441,-0.7586728230717739
0.0,-1.048143638952228,-0.9708908828735796,1.1820416575190869,-0.16444750819676232,-0.7372572825394568,-0.6484159548897664,0.6364390481001468,0.8400501146846281,-0.7377042664661744
0.0,-2.1473209763853,-1.498029645059975,3.5038962814089984,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,-0.3462703306689717,0.8175692388104032,-1.0869776424286794
0.0,-1.1480688514461437,-1.5023605973314595,0.7754121261898554,0.2662066755054336,-0.08021760152588846,1.361094349943574,-2.311689088207209,-0.22143819833312042,-0.08148789978146594
0.0,-1.7975827326565954,-1.506691549602944,7.570191594701314,0.815535449602837,1.2373942319045474,-0.6484159548897664,-0.3462703306689717,-0.6186655007368156,1.2368007972925705
0.0,-1.7476201264096376,-1.1614527828188963,3.6218188454944764,0.6674980739552071,1.3504333168101073,-1.3182527231675467,2.601857805638384,-0.6777022356413018,1.3487340020617555
0.0,-1.8475453389035532,-1.1657837350903808,3.894260631485061,1.679290715778264,-0.09081501573578472,0.021420813388013677,-1.3289797094380902,0.5874823613846408,-0.09052927098033073
0.0,-1.647694913915722,-1.2759136642795572,1.1820416575190869,0.4228081968516867,0.898276977187867,0.6912575816657939,-0.3462703306689717,-0.6388005460850344,0.8992218817055521
0.0,-1.8475453389035532,-1.3501585603621482,0.019081197917484655,0.6748387702683127,-0.6100883120207016,1.361094349943574,-0.3462703306689717,1.2974870672558125,-0.6097873391496056
0.0,-0.8982558202113547,-1.278388494148977,-0.92023301945304,0.9415507363111499,0.8346924919284894,0.021420813388013677,-0.3462703306689717,-0.468727832949594,0.8338205972183679
0.0,-1.1980314576931015,-0.9875959844921626,1.897709632658534,1.411355300349909,1.587108900831124,1.361094349943574,-0.3462703306689717,-0.5635384833756729,1.5877145377730444
0.0,-1.9474705513974688,-1.5512384872524987,1.9953007201775497,-1.4001313875695405,-1.0869719514660336,-1.3182527231675467,0.6364390481001468,1.8600954217429362,-1.0869776424286794
0.0,-1.647694913915722,-1.2431221685097462,-0.6233934615827008,-0.316155232000945,-0.23564634327103362,-0.6484159548897664,0.6364390481001468,-0.4390139796201838,-0.2346363505912033
1.0,-2.2472461888792155,-1.7133398436994889,-2.302773425972427,-0.6599445093313911,-0.8149716534120294,0.6912575816657939,1.6191484268692655,0.3839815632536139,-0.8158327529714461
0.0,-1.647694913915722,-1.3155109421902724,-0.6233934615827008,1.2963510581112545,0.16705539670502442,0.021420813388013677,-1.3289797094380902,0.05615174724426501,0.16775814037977438
0.0,-1.397881882680933,-1.0624595880421084,1.9953007201775497,1.679290715778264,-0.5747635979877141,-0.6484159548897664,-0.3462703306689717,2.2258494979227166,-0.5731479603368952
0.0,-1.4478444889278907,-1.0624595880421084,1.1820416575190869,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,-0.3462703306689717,-0.3932702843630653,-1.0869776424286794
0.0,-1.897507945150511,-1.5042167197335243,0.8445391465158248,1.114057099669132,-0.34868542817659376,-1.3182527231675467,0.6364390481001468,0.7647880519752666,-0.3484941573067551
0.0,-1.6976575201626798,-1.0717402000524323,-0.49327201155734707,0.34940123372063053,1.1243551469989872,1.361094349943574,-0.3462703306689717,-0.7105438630053869,1.1256717610261204
0.0,-1.6976575201626798,-1.0853517643342405,4.028448376823707,1.0712363711760158,1.7142778713498794,-0.6484159548897664,-0.3462703306689717,-0.6587401055560861,1.7135149277487283
0.0,-1.6976575201626798,-1.3959429129464127,0.36878259486062404,0.35551848064821856,-0.8255690676219256,0.021420813388013677,0.6364390481001468,2.6469260773408068,-0.8264605747653566
0.0,-1.048143638952228,-1.4435833879327418,-0.4444764677978392,0.10104100846055733,-0.17206185801165597,0.6912575816657939,-1.3289797094380902,-0.22925763341980732,-0.17351492805259058
0.0,-1.5477697014218064,-0.9869772770248076,1.763521887319888,0.4949917105972252,1.0007186478835306,1.361094349943574,0.6364390481001468,-0.6442741506457152,0.9999202931114705
1.0,-2.097358370138342,-1.712721136232134,0.7754121261898554,-0.411584284071318,0.898276977187867,-1.3182527231675467,0.6364390481001468,-0.8756707834484977,0.8974915410939108
0.0,-1.1480688514461437,-0.9449051692446728,4.935232231687894,1.2657648234733145,1.3398359026002113,-0.6484159548897664,1.6191484268692655,-0.5369524040809374,1.3404342050599043
0.0,-1.297956670187017,-1.2740575418774924,-1.8676798274501494,1.679290715778264,-0.6383480832470917,0.021420813388013677,-0.3462703306689717,2.7065492698767946,-0.637080925382676
1.0,-2.2972087951261733,-1.7764480053696912,-1.4041221617348256,-1.4001313875695405,-1.0869719514660336,-1.9880894914453269,0.6364390481001468,1.9257786764711062,-1.0869776424286794
0.0,-1.4478444889278907,-1.498029645059975,-0.4444764677978392,1.291457260569184,1.2691864745342363,1.361094349943574,1.6191484268692655,-0.5121256976807064,1.2694521699369865
0.0,-1.048143638952228,-1.3476837304927285,-0.4444764677978392,1.4908795104085533,1.890901441514817,-1.3182527231675467,-0.3462703306689717,-0.6090866927556241,1.8920742597138347
0.0,-1.5977323076687642,-1.2678704672039434,2.8776868031619824,0.8999534572035515,0.403730980726041,0.021420813388013677,-0.3462703306689717,-0.28536208016678594,0.4027273191291769
0.0,-1.7975827326565954,-1.3080864525820133,1.519544168522349,-0.20359788853332558,-0.5359064125514278,0.021420813388013677,-1.3289797094380902,0.06944478689163276,-0.5362383701645081
0.0,-1.6976575201626798,-1.426259578846804,2.198615485842166,0.744575385242816,0.7675755352658129,0.021420813388013677,1.6191484268692655,-0.5046972343483539,0.7692804209404944
0.0,-1.397881882680933,-1.4701878090290035,0.5029703401992701,1.0663425736339454,0.9865887622703355,0.021420813388013677,-0.3462703306689717,-0.4851486466316366,0.9856431548638436
0.0,-1.647694913915722,-1.334690873678275,1.808251135766103,0.13040379371297978,-0.3416204853699963,0.6912575816657939,0.6364390481001468,0.0016111875146237944,-0.34125360595566845
0.0,-1.897507945150511,-1.351395975296858,0.8445391465158248,0.5989849083662214,-0.6948676256998718,0.021420813388013677,-0.3462703306689717,1.7234507936030823,-0.6952232578697781
0.0,-1.297956670187017,-1.3117986973861429,-0.17203468180725387,0.8228761459159426,-0.11200984415557708,0.6912575816657939,0.6364390481001468,0.13024089469062353,-0.11210567083607585
0.0,-1.647694913915722,-1.4485330476715812,-0.6233934615827008,0.3958923103702994,1.3998879164562898,1.361094349943574,0.6364390481001468,-0.7494455525616542,1.401368654700967
0.0,-2.1972835826322576,-1.1156684302346318,6.874855096128328,-0.04577291780155492,1.2303292890979498,-1.3182527231675467,-0.3462703306689717,-0.8270534457970219,1.231030820538768
0.0,-1.2479940639400593,-1.196100400990772,-1.7212931961716262,-0.13508472294433987,0.5626921938744852,0.6912575816657939,0.6364390481001468,-0.7236414167755875,0.5613109832097489
0.0,-1.9974331576444266,-1.3718133217195705,-1.257735530456302,1.0834708650311917,1.3786930880364974,0.021420813388013677,-0.3462703306689717,-0.5879742180215695,1.3772766854940923
0.0,-1.297956670187017,-1.286431691224591,-0.7616475022346396,0.46929927350135553,-0.850296367445017,1.361094349943574,-0.3462703306689717,3.322329782953389,-0.8514055289510506
0.0,-1.397881882680933,-1.351395975296858,-1.115415194491071,0.4533944314896267,-0.07315265871929093,0.6912575816657939,0.6364390481001468,-0.12623657615270725,-0.07185220565055546
0.0,-1.897507945150511,-1.4609071970186795,4.740050056649863,1.679290715778264,0.18471775372151822,1.361094349943574,1.6191484268692655,0.21156301959216742,0.18320933159416003
0.0,-0.19877933275394533,-0.7017531345741875,1.043787616867148,0.8033009557476609,-0.18265927222155223,0.021420813388013677,1.6191484268692655,0.21899148292451998,-0.1830223964972458
0.0,-1.897507945150511,-1.2406473386403265,-1.448851410181041,0.8302168422290481,1.4528749875057714,1.361094349943574,-1.3289797094380902,-0.6610859360820921,1.452356771792707
0.0,-0.9981810327052704,-1.2474531207812307,2.8573553265955205,0.6736153208827951,-0.38754261361288,0.021420813388013677,1.6191484268692655,0.5178893891131272,-0.38806416572314084
1.0,-2.4470966138670467,-1.768404808294077,0.019081197917484655,-1.4001313875695405,-1.0869719514660336,-1.3182527231675467,1.6191484268692655,-0.7349795976512834,-1.0869776424286794
0.0,-2.0473957638913842,-1.4881303255822964,0.4419759104998853,0.3334963917089017,-0.5924259550042078,-1.3182527231675467,0.6364390481001468,0.8240202727569199,-0.5929920451557218
0.0,-1.297956670187017,-1.2016687681969664,-0.17203468180725387,0.9366569387690795,1.0996278471758958,0.6912575816657939,0.6364390481001468,-0.5537641895173142,1.1000822581381104
0.0,-1.4978070951748486,-1.3990364502831871,0.051611560423823206,1.1152805490546494,-0.705465039909768,0.021420813388013677,-0.3462703306689717,2.5652129806849286,-0.7055267410832883
0.0,-1.4478444889278907,-1.3835687635993141,-0.4444764677978392,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,-0.3462703306689717,-0.3698119791030046,-1.0869776424286794
0.0,-2.347171401373131,-1.2746762493448474,4.435077908152939,-0.3761042518913075,-0.8538288388483157,0.021420813388013677,0.6364390481001468,1.3367797285664142,-0.85518831966108
0.0,-1.5977323076687642,-1.2109493802072901,3.768205476772999,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,0.6364390481001468,-0.12740949141571029,-1.0869776424286794
0.0,-1.9974331576444266,-1.3594391723724721,2.5361179968454275,-1.4001313875695405,-1.0869719514660336,-0.6484159548897664,-0.3462703306689717,0.7843366396919839,-1.0869776424286794
0.0,-1.347919276433975,-1.2425034610423913,-0.36721685684528516,-1.4001313875695405,-1.0869719514660336,0.021420813388013677,1.6191484268692655,0.12867700767328613,-1.0869776424286794
0.0,-1.5977323076687642,-1.3532520976989229,0.909599871528502,1.0920350107298151,1.6153686720575142,0.6912575816657939,1.6191484268692655,-0.636063743804694,1.6141138033646103
0.0,-2.0473957638913842,-1.3371657035476947,2.0847592170699807,1.5850851130934087,2.3147980099106675,0.6912575816657939,-1.3289797094380902,-0.6612814219592593,2.3131431160352656
0.0,-1.4478444889278907,-1.113812307832567,0.7022188105505938,-0.3051441875312866,0.7640430638625142,1.361094349943574,1.6191484268692655,-0.8227527564993441,0.7629871002429894
0.0,-1.5477697014218064,-1.3365469960803398,-1.6480998805323643,0.06800787505158207,0.13879562547863436,0.6912575816657939,1.6191484268692655,-0.48162990084262747,0.1402959567640973
0.0,-0.9482184264583126,-1.1534095857432822,-0.11917284273445373,0.6870732641234887,0.5026401800184063,0.6912575816657939,0.6364390481001468,-0.41614213199162453,0.503534176431823
0.0,-2.097358370138342,-1.432446653520353,0.0719430369902848,1.3526297298450642,-0.26743858590072234,-0.6484159548897664,-0.3462703306689717,0.7372245432946952,-0.2666524645720345
1.0,-2.1473209763853,-1.6316704580086387,-1.3187299601556868,0.5916442120531158,-0.030763001879705834,-1.3182527231675467,0.6364390481001468,-0.09163557589411765,-0.0315703958948192
0.0,-1.9474705513974688,-1.351395975296858,1.1820416575190869,0.9978294080449597,-0.7867118821856394,0.021420813388013677,1.6191484268692655,3.3455926023362825,-0.7863652370505119
0.0,-1.397881882680933,-1.3699571993175057,-0.8511059991270706,0.1463086357247086,0.4319907519524311,1.361094349943574,-0.3462703306689717,-0.5821096417065543,0.43175813036218536
0.0,-2.2972087951261733,-1.3458276080906637,3.2151893141652446,0.8987300078180339,1.1031603185791945,-0.6484159548897664,0.6364390481001468,-0.5643204268843416,1.1029175127722557
0.0,-1.347919276433975,-1.3903745457402183,0.3240533464144085,-1.4001313875695405,-1.0869719514660336,-0.6484159548897664,0.6364390481001468,-0.7928434172927666,-1.0869776424286794
0.0,-1.1980314576931015,-1.180014006839544,-0.6803215959687933,-0.2672172565802409,-0.6948676256998718,-1.3182527231675467,0.6364390481001468,0.47703284078518815,-0.6956044282008558
0.0,-1.5477697014218064,-1.384806178534024,-0.17203468180725387,1.5850851130934087,-0.4899842843085439,0.6912575816657939,-0.3462703306689717,1.6679328044876052,-0.49048586903700275
0.0,-0.8482932139643969,-0.9418116319078982,1.5683397122818568,-1.4001313875695405,-1.0869719514660336,1.361094349943574,-2.311689088207209,-0.8756707834484977,-1.0869776424286794
0.0,-1.4478444889278907,-1.318604479527047,-1.2943321882759329,0.9072941535166571,-0.29923082853041116,0.021420813388013677,0.6364390481001468,0.4981453155192428,-0.3000298826375294
0.0,-1.9974331576444266,-1.4640007343554542,3.723476228326784,-0.34184766909681463,-0.8856210814780046,0.6912575816657939,0.6364390481001468,1.7926527941202615,-0.8844581122356554
0.0,-1.297956670187017,-1.3749068590563451,-1.4773154773740873,0.6479228837869254,0.7251858784262278,0.6912575816657939,-1.3289797094380902,-0.5189677033815575,0.7252838350761682
0.0,-1.8475453389035532,-1.3414966558191792,9.314632284103718,-0.5363761213941134,0.5838870222942775,-1.3182527231675467,-0.3462703306689717,-0.8647822200902863,0.5823307718178913
0.0,-1.1980314576931015,-1.2901439360287206,1.4097541950634567,0.18301211729023667,-0.7513871681526518,1.361094349943574,-1.3289797094380902,1.4921910009143167,-0.7496550648692719
0.0,-2.1473209763853,-1.384806178534024,3.5038962814089984,-0.3051441875312866,-0.9209457955109921,1.361094349943574,-0.3462703306689717,2.535108155601184,-0.9195737587630838
0.0,-1.2479940639400593,-0.8564300014129186,1.6618645044875804,0.157319680194367,-0.7125299827163656,-0.6484159548897664,-0.3462703306689717,1.1843007443760194,-0.7114870198715084
0.0,-1.7975827326565954,-1.1428915587982487,0.3118544604745316,0.5072262044524012,-0.5359064125514278,0.021420813388013677,-1.3289797094380902,0.7909831595156677,-0.5342707562757835
0.0,-1.1480688514461437,-1.188057203915158,1.1820416575190869,0.9256458942994211,0.16705539670502442,-0.6484159548897664,-0.3462703306689717,-0.10864284720766168,0.16540715271994583
0.0,-1.5977323076687642,-1.3798565187951846,-0.3997472193516237,0.9868183635753013,1.0854979615627007,0.021420813388013677,-1.3289797094380902,-0.5363659464494358,1.0843873217184261
0.0,-1.1480688514461437,-1.122474212375536,3.3493770595038903,0.846121684240777,-0.5571012409712204,-0.6484159548897664,-0.3462703306689717,1.240209705245831,-0.5580529475081987
0.0,-0.6984053952235234,-1.1626901977536062,-1.3309288460955637,0.4839806661275668,0.35074390967655966,0.021420813388013677,0.6364390481001468,-0.41633761786879175,0.34915062183762174
0.0,-1.8475453389035532,-1.3421153632865341,0.5558321792720703,-1.4001313875695405,-1.0869719514660336,0.021420813388013677,-0.3462703306689717,-0.5848464439868947,-1.0869776424286794
1.0,-1.897507945150511,-1.70344052422181,-1.448851410181041,1.3244903939781594,-0.41226991343597136,-0.6484159548897664,0.6364390481001468,1.1242865800856974,-0.41280821140176155
0.0,-1.5977323076687642,-1.2078558428705155,2.8776868031619824,0.19035281360334227,-0.7478546967493531,-0.6484159548897664,-1.3289797094380902,1.4884767692481404,-0.747615148815785
0.0,-1.5477697014218064,-1.4454395103348066,0.2264622588953929,1.1568778281622478,-0.4652569844854527,0.021420813388013677,-0.3462703306689717,1.1670979871853082,-0.4659370765857761
0.0,-2.2472461888792155,-1.5438139976442395,0.2793240979681931,1.0284156426828996,1.8449793132719328,0.6912575816657939,-1.3289797094380902,-0.6890404165169979,1.8432427841521115
0.0,-2.2472461888792155,-1.393468083076993,6.061596033469866,1.679290715778264,0.3684062666930535,0.6912575816657939,-1.3289797094380902,0.03777607479055077,0.36799025447446176
0.0,-1.647694913915722,-1.1806327143068989,3.398172603263398,0.6332414911607143,-0.7831794107823407,-0.6484159548897664,-0.3462703306689717,2.610174732433378,-0.7823061752528874
0.0,-1.347919276433975,-1.172589517231285,-0.03784693646860781,1.679290715778264,1.3080436599705225,-0.6484159548897664,-1.3289797094380902,-0.4315855162878312,1.3096015535372196
0.0,-1.4478444889278907,-1.2251796519564535,1.1820416575190869,-0.4250422273120116,-0.21798398625453982,-1.3182527231675467,-1.3289797094380902,-0.5244413079422383,-0.21668258828431353
0.0,-1.6976575201626798,-1.4200725041732547,0.8933346902753327,-0.43605327178166997,-0.850296367445017,-0.6484159548897664,-1.3289797094380902,1.1399254502590712,-0.8500543316623078
0.0,-1.7476201264096376,-1.5357708005686255,0.09634080887003871,1.169112322017424,-0.12967220117207087,0.6912575816657939,0.6364390481001468,0.35876388509904855,-0.1301537972704641
0.0,-0.9482184264583126,-0.5650187842887493,2.0400299686237657,0.05087958365433564,-0.6842702114899756,0.6912575816657939,-1.3289797094380902,0.8777788889778925,-0.6844461303911312
0.0,-1.5977323076687642,-1.1237116273102459,2.121355874889612,0.5182372489220597,0.30835425283697476,1.361094349943574,-0.3462703306689717,-0.3813456458558678,0.3092824874881838
0.0,-2.097358370138342,-1.4039861100220266,0.0719430369902848,1.679290715778264,0.3472114382732611,0.021420813388013677,-0.3462703306689717,0.05615174724426501,0.34594883911799856
1.0,-2.1473209763853,-1.7325197751874915,0.36878259486062404,-1.4001313875695405,-1.0869719514660336,-1.9880894914453269,0.6364390481001468,0.4119360436885196,-1.0869776424286794
0.0,-2.1473209763853,-1.4491517551389361,-0.29808983651931575,1.4468353325299197,-0.17559432941495473,1.361094349943574,-0.3462703306689717,0.6095722655045314,-0.17726833062174133
0.0,-1.7975827326565954,-1.1738269321659949,3.2151893141652446,1.679290715778264,-0.4899842843085439,-1.3182527231675467,0.6364390481001468,1.7609840820191796,-0.49128497065899096
0.0,-2.0473957638913842,-1.3959429129464127,-0.17203468180725387,-0.020080480705685282,-0.4581920416788552,-0.6484159548897664,-0.3462703306689717,0.08156491127599748,-0.4579858774026676
1.0,-2.5470218263609623,-1.8209949430192456,1.1820416575190869,-1.4001313875695405,-1.0869719514660336,-1.3182527231675467,0.6364390481001468,1.7713448335090396,-1.0869776424286794
1.0,-2.2472461888792155,-1.6916850823420664,-1.0340892882252248,-1.4001313875695405,-1.0869719514660336,-0.6484159548897664,-0.3462703306689717,-0.6227707041573263,-1.0869776424286794
0.0,-1.4978070951748486,-1.1484599260044428,8.806345369942179,1.1899109615712231,2.2370836390380946,1.361094349943574,0.6364390481001468,-0.7169948969519035,2.2367147183831713
0.0,-1.347919276433975,-1.163927612688316,1.1820416575190869,0.4790868685854964,-0.5888934836009092,-0.6484159548897664,-0.3462703306689717,0.9770857145788162,-0.589916094614735
0.0,-1.5477697014218064,-1.3179857720596921,2.43446061401312,0.10226445784607492,-0.27450352870731987,0.021420813388013677,-1.3289797094380902,-0.11118416361083493,-0.2760011828422656
0.0,-1.0981062451991859,-1.342734070753889,-0.34281908496553126,-0.04944326595810773,-0.6701403258767805,0.021420813388013677,-1.3289797094380902,0.6740826049696984,-0.6705904150748884
0.0,-1.9474705513974688,-1.3130361123208527,-0.9852937444657169,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,-1.3289797094380902,3.068980086144733,-1.0869776424286794
0.0,-1.4478444889278907,-0.96717863806945,4.878304097301801,0.6210069973055382,-0.6666078544734817,0.6912575816657939,-0.3462703306689717,1.5525961369589731,-0.6659318886585389
0.0,-1.9474705513974688,-1.3458276080906637,-0.5623990318833164,-1.4001313875695405,-1.0869719514660336,-1.3182527231675467,-0.3462703306689717,2.4373652170175975,-1.0869776424286794
0.0,-1.5977323076687642,-1.4763748837025528,2.121355874889612,0.4839806661275668,1.1738097466451698,1.361094349943574,-0.3462703306689717,-0.6866945859909918,1.1749990162885349
0.0,-1.7476201264096376,-1.2585898551936194,2.66217315155749,-0.2623234590381705,0.4390556947590286,0.021420813388013677,-0.3462703306689717,-0.7357615411599522,0.4381975355774239
0.0,-1.647694913915722,-1.3829500561319592,0.16546782919600814,-1.4001313875695405,-1.0869719514660336,-0.6484159548897664,0.6364390481001468,-0.7584379029113442,-1.0869776424286794
0.0,-1.5977323076687642,-1.0872078867363053,0.4175781386201319,-1.4001313875695405,-1.0869719514660336,1.361094349943574,-1.3289797094380902,0.4334394901769086,-1.0869776424286794
0.0,-1.6976575201626798,-1.4689503940942936,0.36878259486062404,-0.6440396673196623,-0.8538288388483157,1.361094349943574,-1.3289797094380902,0.673691633215364,-0.8538415305770122
0.0,-1.5977323076687642,-1.3538708051662778,-0.013449164588853894,0.990488711731854,1.0749005473528046,-1.3182527231675467,0.6364390481001468,-0.5322607430289252,1.0734323430943145
0.0,-1.647694913915722,-1.1274238721143754,1.1820416575190869,-0.1473192167995159,0.18118528231821945,0.6912575816657939,-0.3462703306689717,-0.5993123988972655,0.1813542543762719
0.0,-1.4978070951748486,-1.4361588983244826,0.4663736823796393,0.19647006053093027,0.004561712153281748,-1.3182527231675467,0.6364390481001468,-0.33110577542390435,0.004384993786089796
0.0,-1.1480688514461437,-1.0556538059012042,5.927408288131218,1.1336322898374134,-0.7301923397328592,-0.6484159548897664,-0.3462703306689717,2.8426074403851467,-0.7293935621070311
0.0,-1.8475453389035532,-1.5060728421355891,-1.8148179883773492,1.1862406134146704,1.0572381903363108,1.361094349943574,2.601857805638384,-0.4761562962819466,1.0576835596027958
0.0,-1.647694913915722,-1.449770462606291,2.5361179968454275,0.5206841476930948,0.7216534070229291,0.6912575816657939,-0.3462703306689717,-0.5576739070606577,0.7224934636034198
0.0,-1.5477697014218064,-1.131136116918505,-1.139812966370825,0.7543629803269568,1.7601999995927633,-0.6484159548897664,-1.3289797094380902,-0.7297014789677698,1.7600415422369484
0.0,-1.5977323076687642,-1.2746762493448474,-0.013449164588853894,-0.4874381459734093,0.5485623082612902,0.021420813388013677,-1.3289797094380902,-0.841910372461727,0.5488056420814834
0.0,-1.897507945150511,-1.3953242054790578,6.411297430413004,1.2584241271602088,1.633031029074008,-0.6484159548897664,0.6364390481001468,-0.6051769752122806,1.633124396206832
0.0,-0.39862975774177656,-0.7976527920142008,0.48263886363280856,-1.4001313875695405,-1.0869719514660336,0.6912575816657939,-0.3462703306689717,-0.8756707834484977,-1.0869776424286794
0.0,-1.1980314576931015,-1.163927612688316,3.0810015688265984,0.7029781061352176,-0.705465039909768,0.021420813388013677,0.6364390481001468,1.9465001794508265,-0.704466032002882
0.0,-1.647694913915722,-1.2901439360287206,0.16546782919600814,-0.3075910863023218,-0.6171532548272991,1.361094349943574,0.6364390481001468,0.1535037140735171,-0.6163637767590041
1.0,-2.0473957638913842,-1.6805483479296779,-1.8676798274501494,-1.4001313875695405,-1.0869719514660336,-1.3182527231675467,-0.3462703306689717,-0.5289374831170833,-1.0869776424286794
0.0,-1.347919276433975,-1.2189925772829042,-0.9405644960195017,0.35429503126270095,-0.5712311265844153,0.021420813388013677,-1.3289797094380902,0.7583370180287499,-0.5699205229200853
0.0,-1.647694913915722,-1.465238149290164,0.6412243808512089,0.7739381704952385,-0.48291934150194643,0.6912575816657939,-0.3462703306689717,0.876215001960555,-0.48339524234127357
0.0,-1.4478444889278907,-1.1212367974408262,1.1820416575190869,1.679290715778264,1.8697066130950246,0.021420813388013677,0.6364390481001468,-0.5692075738135209,1.8708762552666671
0.0,-1.9474705513974688,-1.2697265896060081,2.9874767766208747,-0.088593646294671,-0.8926860242846021,1.361094349943574,0.6364390481001468,2.651617738392819,-0.8926011568894514
0.0,-1.647694913915722,-1.530821140829786,-0.6233934615827008,-0.19503374283470237,-0.04842535889619962,0.021420813388013677,-0.3462703306689717,-0.5007875168050104,-0.050173419543703995
